tconst	titleType	genres	runtimeMinutes	startYear	averageRating	numVotes	movie_facebook_likes	cast_total_facebook_likes	num_user_for_reviews	gross	num_critic_for_reviews	budget	actor_1_facebook_likes	actor_2_facebook_likes
tt0418753	movie	Biography,Documentary,History	89	2005	6.7	6762	592	1136	64	653621	123	2000000	373	334
tt0229340	movie	Crime,Drama,Romance	99	2000	7.3	5099	495	1156	73	110000	39		388	159
tt0118866	movie	Comedy,Drama	96	1997	6.6	5521	166	3011	111	444354	41		584	559
tt1695994	movie	Comedy,Drama	86	2010	4.6	3891	974	768	13	535249	46	3400000	189	131
tt0090095	movie	Thriller	104	1985	6.6	15004	739	1917	45		30	17000000	1000	572
tt0372334	movie	Comedy,Drama	97	2004	6.9	9310	857	51441	86	371081	46	6000000	49000	1000
tt0780622	movie	Action,Comedy,Fantasy	94	2007	5.4	43301	17000	1511	161	347578	221		386	357
tt0118736	movie	Action,Adventure,Comedy	91	1998	6.6	7362	0	36	102	124494	51	2000000	33	3
tt0388139	movie	Biography,Comedy,Drama	90	2004	7.3	19921	0	865	67	120620	58		326	246
tt1276105	movie	Comedy,Drama	85	2009	5.7	2878	407	36885	11	100669	45	3800000	22000	12000
tt0120391	movie	Comedy,Drama,Romance	96	1997	7.1	2578	224	5535	21		44		5000	497
tt3018070	movie	Drama,History	129	2015	5.4	4083	0	26176	30	186354	74	13500000	25000	463
tt1050739	movie	Adventure,Animation,Comedy	93	2008	5.2	1456	39	653	17	55202	6		532	85
tt1390539	movie	Adventure,Family,Fantasy	97	2013	4.9	1759	715	2522	16	549632	10		589	488
tt2474024	movie	Comedy,Drama,Musical	94	2014	5.9	10055	0	10869	40	137945	81		10000	773
tt1105512	movie	Drama	95	2009	6.1	1578	195	2749	23	17580	66	1500000	529	423
tt0107953	movie	Horror	97	1993	5.9	15026	810	1362	130		46	2000000	787	196
tt0449061	movie	Drama,Romance	92	2005	6.5	23294	0	39518	90	12667	34	14000	26000	11000
tt0423169	movie	Drama	96	2006	6.6	11745	474	774	78	198407	78	2000000	363	223
tt3118452	movie	Drama,Horror,Mystery	87	2015	6.0	52919	0	776	59		29		160	152
tt1020530	movie	Horror,Thriller	91	2008	6.8	82637	0	14561	357	5824	161		13000	698
tt2226519	movie	Drama,Thriller	99	2013	5.3	3898	604	2341	24	2843	18		638	449
tt1020885	movie	Action,Comedy,Fantasy	86	2009	5.1	20035	0	1593	91		107		513	480
tt0783532	movie	Action,Crime,Drama	119	2008	7.3	10602	1000	86	23	4958	30	2000000	29	18
tt0363095	movie	Crime,Drama,Mystery	99	2004	6.4	2865	205	1650	41		24	2000000	766	312
tt1703199	movie	Horror,Mystery	92	2011	6.1	56566	0	762	235		116	100000	253	113
tt2126362	movie	Comedy,Horror	86	2012	5.7	9487	0	322	53		98		121	94
tt0959329	movie	Crime,Drama,Horror	98	2009	5.5	13352	0	1149	64		25	2000000	413	167
tt0066808	movie	Comedy	82	1971	7.0	35440	0	11700	105		40	2000000	11000	430
tt1734586	movie	Thriller	102	2012	5.1	1138	115	892	9	13220	20		473	303
tt0040525	movie	Crime,Drama,Film-Noir	87	1947	7.6	29629	0	1055	175	7927	90	2300000	1000	29
tt1090671	movie	Horror,Thriller	88	2008	4.8	3308	153	2620	31		21	2000000	633	597
tt0165361	movie	Crime,Drama	97	2002	6.2	6408	912	15740	67		12	14000000	15000	284
tt1272886	movie	Comedy,Crime,Drama	96	2012	6.1	7754	0	3683	26		33	2000000	2000	811
tt2234025	movie	Comedy	87	2013	6.6	5042	0	35796	19		9	2000000	34000	463
tt1462901	movie	Comedy,Drama	107	2013	5.6	6448	825	2020	23	4556	41		594	591
tt0062235	movie	Horror,Mystery	84	1967	5.9	1837	200	16110	36		38		16000	57
tt2024506	movie	Comedy,Drama	91	2013	5.7	4594	0	2654	20		12	2000000	924	472
tt0060438	movie	Comedy,Musical	99	1966	6.9	9008	805	1807	72		25	2000000	907	164
tt0850669	movie	Documentary	102	2007	5.1	2811	69	1674	15		27	2000000	909	562
tt3499458	movie	Comedy,Fantasy,Horror	88	2015	3.6	3285	0	1425	25		23	1250000	680	418
tt1772261	movie	Drama,Horror,Mystery	89	2015	4.5	1937	0	4968	22		32	2000000	2000	860
tt4416518	movie	Action,Adventure,Crime	92	2015	3.4	2324	728	13583	17		18	2000000	11000	1000
tt0091860	movie	Crime,Drama	99	1986	7.0	17686	0	19649	111	4600000	45	1900000	18000	1000
tt0322659	movie	Drama,Fantasy	103	2003	6.3	5437	298	2389	122	1420578	60	1900000	548	495
tt1462758	movie	Drama,Mystery,Thriller	95	2010	7.0	157896	24000	17471	447	1028658	363	3000000	16000	517
tt1440292	movie	Comedy,Drama,Romance	97	2010	7.3	89357	17000	3275	100	466702	249		920	680
tt2486682	movie	Documentary,Drama,History	108	2013	8.1	8949	0	176	42		68	1500000	161	10
tt0486751	movie	Drama	95	2006	5.8	1300	104	1082	15	18435	14	1400000	533	323
tt2321163	movie	Drama,Music	160	2013	6.3	6822	1000	1182	38	95236	15		733	168
tt1155592	movie	Biography,Crime,Documentary	94	2008	7.7	55163	0	68	134	2957978	194	1000000	41	27
tt4519006	movie	Adventure,Drama,Thriller	86	2015	6.3	2867	213	90	6				42	40
tt3262990	movie	Drama	89	2015	6.7	1866	1000	4249	19	444044	10	1900000	628	606
tt1320244	movie	Horror,Mystery,Thriller	87	2010	5.7	49535	0	1958	300	40990055	311	1800000	463	400
tt1266029	movie	Biography,Drama,Music	98	2009	7.1	36469	10000	2032	75	1445366	205		1000	548
tt0044081	movie	Drama	122	1951	8.0	105801	5000	10570	233		94	1800000	10000	416
tt0057012	movie	Comedy,War	95	1964	8.4	475788	18000	1991	839		192	1800000	654	575
tt0313196	movie	Drama,Romance	118	2002	6.7	13686	544	546	110	5709616	85	1800000	201	163
tt2125435	movie	Adventure,Drama,Fantasy	93	2012	7.3	82726	31000	2658	269	12784397	663	1800000	2000	458
tt0069768	movie	Action,Sci-Fi	93	1973	5.5	30547	511	1432	91		62	1800000	595	356
tt0210299	movie	Drama,Music	109	2000	7.2	3476	0	2187	78	3050934	39	1800000	767	380
tt1562568	movie	Drama	109	2011	6.2	3108	952	1439	34	841206	68		553	471
tt1743720	movie	Comedy,Documentary	90	2011	6.6	14901	0	32405	45	638476	130	1500000	16000	14000
tt0106792	movie	Comedy,Horror	93	1993	6.1	2140	266	14620	17		13	1800000	12000	580
tt0378906	movie	Adventure,Drama	108	2003	7.4	2219	353	0	28	505295	44	1800000	0	0
tt0061747	movie	Drama,Western	114	1968	7.0	38297	0	18263	109		26	1800000	16000	844
tt0044533	movie	Crime,Drama,Film-Noir	87	1952	7.2	3500	169	2831	28		27		2000	399
tt0130827	movie	Crime,Drama,Thriller	81	1998	7.7	195970	0	623	709	7267324	181	3500000	486	37
tt0303361	movie	Comedy,Drama,Horror	93	2002	6.6	36440	0	2489	277	145540	114	500000	701	461
tt0796307	movie	Adventure,Drama	106	2007	7.3	6930	0	2198	58	12589108	75		953	399
tt0068408	movie	Action,Sci-Fi	88	1972	6.1	32142	794	941	95		80	1700000	595	70
tt0247425	movie	Crime,Drama	131	2001	7.4	40015	951	3970	510	35918429	179	1700000	1000	874
tt1242432	movie	Horror,Thriller	108	2010	6.3	82122	17000	2423	209	92401	225	2000000	635	445
tt0382189	movie	Drama,Romance	86	2004	6.7	20397	869	763	103	992238	124	1700000	680	46
tt2350496	movie	Drama,Romance	104	2013	7.8	54608	16000	822	162	4231500	195	1000000	638	85
tt0381717	movie	Drama,Romance	100	2004	6.6	3158	305	2721	48	396035	76	1000000	887	805
tt0030993	movie	Comedy,Drama,Romance	126	1938	7.9	25158	0	1363	133		51	1644736	319	302
tt0045793	movie	Drama,Romance,War	118	1953	7.6	46074	0	2247	150		101	1650000	862	488
tt0041866	movie	Western	104	1949	7.3	17183	721	955	90		55	1600000	281	230
tt2349460	movie	Drama,Music	102	2013	6.1	3429	0	3894	21	2507106	15		651	611
tt0166195	movie	Comedy,Drama	84	1999	5.1	7395	43	2196	13	6026908	16	2000000	489	469
tt0825236	movie	Comedy,Drama,Romance	95	2007	7.1	13698	0	231	66	1060591	109	1300000	227	4
tt2872724	movie	Horror,Thriller	92	2014	4.8	4270	844	380	18		40		327	51
tt0476643	movie	Comedy,Drama,Romance	117	2006	7.3	5521	0	137	23	155972	51	1500000	53	30
tt0071360	movie	Drama,Mystery,Thriller	113	1974	7.8	108458	6000	12157	313		149	1600000	11000	481
tt0064990	movie	Crime,Drama,Romance	123	1969	7.0	6546	278	1694	26	26893	35	1600000	963	710
tt0322700	movie	Drama,Mystery	111	2003	5.2	1891	63	2564	40	2580	22	1650000	2000	163
tt3832096	movie	Horror,Sci-Fi,Thriller	99	2016	3.7	9933	2000	992	40		68		427	253
tt0473308	movie	Comedy,Drama,Romance	108	2007	7.0	46207	0	1981	204	19067631	173	2000000	597	541
tt0092675	movie	Action,Biography,Drama	92	1988	6.8	82888	0	1168	210	11806119	61	1100000	633	403
tt0031679	movie	Comedy,Drama	129	1939	8.1	113464	0	1573	245		96	1500000	607	319
tt0113540	movie	Drama	91	1995	7.1	77128	0	3310	408	7417210	71	1500000	3000	202
tt0367089	movie	Comedy,Drama	81	2005	7.3	82427	0	479	232	7362100	110	1500000	436	25
tt0264761	movie	Comedy,Drama,Romance	97	2001	6.5	16551	682	1173	190	7022940	110	1000000	378	321
tt3082898	movie	Action,Crime,Drama	90	2016	4.9	11253	0	261818	1		2	17000000	260000	454
tt0038109	movie	Film-Noir,Mystery,Romance	111	1945	7.5	47621	0	896	161		97	1696377	472	239
tt0109759	movie	Drama	103	1994	7.1	19238	619	2990	83	5132222	53	2000000	991	971
tt0118789	movie	Comedy,Drama,Romance	110	1998	7.5	52629	0	4762	318	2365931	106	1500000	1000	787
tt1591095	movie	Horror,Mystery,Thriller	103	2010	6.8	298098	60000	3030	752	53991137	445	1500000	852	618
tt0087995	movie	Action,Comedy,Crime	92	1984	6.9	36661	0	1652	148		131	1500000	752	324
tt0247586	movie	Crime,Drama,Thriller	114	2000	7.9	52074	0	856	125	1221261	94	1500000	827	22
tt2309788	movie	Documentary,History,War	101	2012	7.6	5627	0	0	33	2408553	105		0	0
tt0357110	movie	Drama	112	2005	6.6	11548	608	859	68	712294	75	1500000	552	265
tt1758795	movie	Comedy,Romance	104	2013	5.8	39031	0	2667	79	3447339	97	1500000	801	727
tt0110265	movie	Crime,Thriller	96	1993	6.5	20444	853	1582	93	418953	37	1500000	902	424
tt0247199	movie	Drama	98	2001	7.1	38172	0	33441	159	406035	84	1500000	33000	243
tt0453548	movie	Crime,Drama,Romance	107	2007	6.8	12712	415	2747	57	402820	88		947	530
tt0261983	movie	Drama,Horror,Mystery	100	2001	6.4	57758	0	469	481	373967	127	1500000	210	148
tt0391229	movie	Comedy,Romance	80	2006	6.1	3447	0	2179	28	194568	32	1500000	813	522
tt1450328	movie	Drama,Family	94	2010	6.8	1051	0	3288	14		8		1000	826
tt0422401	movie	Comedy,Horror,Thriller	93	2006	5.7	30696	0	3668	235		229	1500000	936	935
tt0027977	movie	Comedy,Drama,Romance	87	1936	8.5	234583	0	352	211	163245	120	1500000	309	8
tt0286162	movie	Drama	91	2002	6.6	2820	304	3901	55	119841	31	1500000	954	767
tt0489235	movie	Comedy,Fantasy,Horror	84	2007	6.2	24341	0	1238	88	173066	100	1500000	634	328
tt3110770	movie	Comedy	98	2015	6.1	1843	212	2628	11	105943	14	1500000	563	485
tt0395543	movie	Drama,Music,Romance	108	2005	6.1	1490	216	1240	26		39	1500000	826	189
tt1226681	movie	Fantasy,Horror,Thriller	93	2008	6.6	31463	0	721	142	3478	178	1500000	413	98
tt1087527	movie	Drama	90	2008	6.6	3347	371	89263	22	52166	46	2000000	87000	781
tt1731697	movie	Horror,Thriller	101	2012	5.2	29641	15000	5158	166	1163508	234	2500000	1000	725
tt3504048	movie	Comedy,Horror,Mystery	107	2014	6.8	33852	10000	165	83		166	350000	61	46
tt0473107	movie	Documentary	98	2005	6.8	4509	0	0	70		56	1500000	0	0
tt0475271	movie	Drama,Fantasy,Romance	86	2005	6.6	1414	193	596	10		16	1500000	199	134
tt2017486	movie	Comedy,Crime,Drama	112	2014	6.9	4110	0	588	13		18	5000000	129	98
tt1105355	movie	Comedy,Drama,Family	102	2015	6.8	1213	232	4320	1			2000000	3000	660
tt3781616	movie	Action,Crime,Thriller	102	2015	2.7	1337	402	2882	18		6	1500000	835	522
tt3526286	movie	Crime,Drama,Horror	97	2015	3.0	3618	750	1044	42		35	1500000	501	418
tt0029583	movie	Adventure,Animation,Family	83	1937	7.6	193487	0	229	204	184925485	145	2000000	82	47
tt0300270	movie	Drama	106	2004	6.8	3882	57	358	37	304124	78	1400000	341	5
tt0063592	movie	Western	113	1968	5.6	3058	209	2140	41		10	1455000	984	423
tt0374639	movie	Adventure,Comedy,Fantasy	94	2004	6.5	4134	400	256	63	36830	60	1400000	87	70
tt4063178	movie	Drama	101	2016	5.6	1580	724	2419	8		9	2000000	1000	301
tt2577172	movie	Horror,Thriller	99	2014	5.5	8856	969	2072	33		63	3150000	756	382
tt3230082	movie	Crime,Romance,Thriller	76	2014	6.3	3415	389	421	16	231186	92		412	4
tt0060153	movie	Action,Adventure,Comedy	105	1966	6.5	31614	0	2658	155		53	1377800	1000	370
tt0154420	movie	Drama	105	1998	8.1	85003	5000	821	258	1647780	98	1300000	280	278
tt0117958	movie	Comedy,Drama	95	1996	7.1	16234	872	14420	65	695229	43	1300000	12000	680
tt1480658	movie	Comedy,Horror	90	2012	5.7	1473	932	843	10	1521	56	1500000	413	197
tt2640460	movie	Action,Biography,Drama	135	2014	7.3	3457	0	0	24		16	1400000	0	0
tt0087130	movie	Action,Sci-Fi	88	1985	4.5	1969	220	289	46		18	1750000	232	23
tt0317640	movie	Comedy	85	2003	6.1	4842	3000	6227	53	19539	35	1000000	2000	1000
tt0470869	movie	Comedy,Musical,Romance	122	2005	3.2	1550	66	602	24	100358	5	1500000	374	145
tt1147684	movie	Horror,Romance,Thriller	103	2009	5.2	6069	969	38121	38		24	1300000	35000	516
tt0032976	movie	Drama,Film-Noir,Mystery	130	1940	8.1	133776	0	2888	276		144	1288000	1000	991
tt0082418	movie	Horror,Mystery,Thriller	87	1981	6.1	65822	0	707	394	19100000	242	1250000	309	121
tt0037884	movie	Drama,Film-Noir	101	1945	7.9	36069	0	581	136		97	1250000	287	160
tt0087015	movie	Horror,Sci-Fi	88	1984	5.6	12253	0	1866	88		77	1250000	796	697
tt1869425	movie	Drama,Music	80	2012	5.7	1122	0	2459	11	2833383	16	427000	2000	245
tt0046126	movie	Film-Noir,Thriller	92	1953	7.0	16863	1000	683	116		74	1250000	469	79
tt0033729	movie	Drama,Family	118	1941	7.7	23539	0	1129	124		74	1250000	595	176
tt3104930	movie	Comedy,Romance,Thriller	123	2014	4.3	1742	447	4040	9		46	1420000	3000	372
tt0387564	movie	Horror,Mystery,Thriller	103	2004	7.6	406244	0	5161	1509	55153403	287	1200000	2000	878
tt0247745	movie	Comedy,Crime,Mystery	100	2001	7.1	102667	0	2893	333	18488314	100	1200000	816	577
tt2414046	movie	Comedy,Drama	89	2013	7.0	1808	407	58	2	11278	50	1300000	31	24
tt0265343	movie	Comedy,Drama,Romance	114	2001	7.4	25550	0	809	214	13876974	137	7000000	307	209
tt0203230	movie	Drama	111	2000	7.5	29629	756	4288	231	9180275	122	1200000	2000	710
tt0048750	movie	Comedy,Mystery	99	1955	7.1	37561	0	1041	150		73	1200000	282	255
tt0179116	movie	Comedy,Drama,Romance	85	1999	6.7	30640	0	4289	186	2199853	99	1200000	1000	1000
tt2051894	movie	Drama,Sport	113	2013	5.9	2937	0	2681	32	2859955	10	1200000	890	848
tt0105236	movie	Crime,Drama,Thriller	99	1992	8.3	979807	19000	28994	931	2812029	173	1200000	16000	12000
tt0032264	movie	Adventure,Comedy,Family	88	1940	6.4	1758	548	293	25		7		94	62
tt3742378	movie	Comedy,Drama	112	2015	7.8	14445	0	76	26	375723	111	4000000	61	9
tt1758575	movie	Comedy,Drama	108	2012	5.9	2987	0	1805	89	594904	38	1200000	1000	330
tt1879030	movie	Drama,Romance	103	2011	5.5	7009	754	114	16		9	1500000	34	29
tt0338075	movie	Adventure,Comedy,Drama	88	2003	6.0	3546	480	1438	38		51		690	316
tt0806147	movie	Comedy	86	2008	3.7	11086	636	1190	35		14		387	295
tt0027438	movie	Action,Adventure,Romance	115	1936	7.1	4855	204	1621	52		24	1200000	843	490
tt2180333	movie	Horror,Mystery,Thriller	84	2012	3.9	1626	238	630	51		22	1200000	380	91
tt0106233	movie	Adventure,Comedy,Sport	91	1993	6.3	6879	0	1218	70	2850263	9	2600000	584	399
tt0065579	movie	Action,Comedy,Crime	97	1970	6.5	2219	477	1581	27		30	1200000	586	434
tt1943014	movie	Horror	84	2015	4.4	1226	479	11257	7		9	1200000	10000	500
tt0348333	movie	Comedy	94	2005	6.7	95989	0	19957	236	16101109	91	3000000	16000	1000
tt0419677	movie	Crime,Drama,Thriller	90	2004	7.6	52689	0	1311	207	6013	99	695393	680	404
tt0091671	movie	Action,Drama,Horror	99	1987	5.8	2429	241	1329	37	1400000	57	1100000	448	426
tt0293113	movie	Drama,Horror,Musical	73	2002	6.9	2062	131	21	32	39659	58	1600000	14	4
tt0850667	movie	Drama	97	2006	6.7	3291	0	521	36		5	10000000	412	48
tt1534085	movie	Horror,Sci-Fi,Thriller	110	2010	6.0	14686	0	645	82	56129	97	1100000	434	95
tt1899353	movie	Action,Crime,Thriller	101	2011	7.6	200152	51000	1445	316	4105123	481	1100000	1000	342
tt0034583	movie	Drama,Romance,War	102	1942	8.5	554270	23000	3442	1123		242	950000	2000	607
tt0816556	movie	Drama,Horror,Mystery	87	2008	6.3	21593	0	29	85		95	1400000	12	5
tt1434447	movie	Comedy,Drama	150	2009	7.5	20156	773	1052	35		14		964	22
tt0067756	movie	Drama,Sci-Fi	89	1972	6.7	28594	0	1080	199		87	1000000	844	184
tt0075148	movie	Drama,Sport	120	1976	8.1	553264	0	16094	542	117235247	141	960000	13000	1000
tt0057590	movie	Adventure,Comedy,History	129	1963	6.5	12765	328	1371	56		30	1000000	883	269
tt3713166	movie	Horror,Mystery,Thriller	83	2014	5.5	73849	13000	1565	309	31537320	270	1000000	707	305
tt0075314	movie	Crime,Drama	114	1976	8.2	784349	35000	23525	881		211	1300000	22000	745
tt0082533	movie	Horror	91	1981	6.6	34571	0	4438	195	17986000	161	1000000	1000	823
tt0055928	movie	Action,Adventure,Thriller	110	1962	7.2	161716	5000	1421	389	16067035	184	1100000	650	275
tt1991245	movie	Horror,Mystery,Thriller	86	2012	5.0	65727	24000	2665	271	18112929	270	1000000	1000	466
tt0093177	movie	Horror,Thriller	94	1987	7.0	115946	0	673	335	14564027	203	1000000	266	209
tt4824308	movie	Drama	120	2016	4.4	12351	0	1810	102	20773070	29	5000000	634	420
tt0384286	movie	Drama,Horror,Mystery	90	2005	5.8	27133	816	3155	220	10042266	137	1000000	1000	989
tt0188640	movie	Action,Adventure,Drama	99	1999	6.1	8247	339	53	140	10037390	107	1000000000	43	3
tt1120985	movie	Drama,Romance	112	2010	7.3	193480	25000	35941	283	9701559	377	3500000	33000	2000
tt0407265	movie	Adventure,Comedy,Drama	103	2005	7.4	41140	0	3192	230	9013113	169	1000000	2000	508
tt1560985	movie	Horror	83	2012	4.2	35799	12000	988	290	53245055	225	1000000	403	169
tt0065466	movie	Comedy,Drama,Music	109	1970	6.2	10961	0	731	137	9000000	101	900000	503	46
tt0049452	movie	Drama,Musical,Romance	89	1956	6.2	3983	365	831	36		39	1000000	356	110
tt0497116	movie	Documentary,News	96	2006	7.4	82685	0	929	504	23808111	372		861	68
tt0041841	movie	Action,Drama,Romance	100	1949	7.1	10311	624	510	69		40	1000000	183	102
tt0893382	movie	Biography,Documentary,Music	122	2008	7.2	11643	0	1218	67	5355376	129		543	426
tt2403021	movie	Adventure,Horror	100	2013	5.3	42935	12000	2082	164	7186670	285	6000000	640	550
tt2248739	movie	Drama,Romance	109	2015	6.7	2377	75	283	5		29	1100000	202	47
tt1866249	movie	Biography,Comedy,Drama	95	2012	7.2	42418	11000	1899	126	5997134	337	1000000	422	374
tt1720182	movie	Drama	107	2011	6.7	7561	0	1147	82	5355847	40		544	264
tt0119778	movie	Comedy,Drama,Romance	104	1998	6.6	4829	392	23461	86	3386698	38	1000000	22000	472
tt1571249	movie	Comedy,Drama,Romance	93	2014	6.8	42075	0	3986	79	5283379	185		3000	439
tt1441326	movie	Drama,Mystery,Thriller	102	2011	6.8	51833	0	1263	186	2981638	348		321	300
tt2910274	movie	Comedy,Drama,Romance	84	2014	6.8	24908	0	1587	73	3122616	155		612	457
tt0978759	movie	Crime,Drama	97	2008	7.1	25552	0	994	93	2508841	181	1000000	496	238
tt2396566	movie	Biography,Documentary,History	91	2013	7.4	13104	14000	198	80	4946250	149	1000000	130	19
tt0124179	movie	Comedy,Drama	84	1997	5.5	8360	387	21124	102	1950218	54	1000000	21000	104
tt0118113	movie	Comedy,Drama,Romance	86	1996	6.7	3510	227	2400	32	1277257	18	1000000	778	695
tt0489037	movie	Documentary	92	2006	7.6	12484	0	1447	155	1677838	87	1000000	783	659
tt0222850	movie	Comedy,Drama,Romance	94	2000	7.0	7567	671	3085	120	1744858	51	1000000	1000	826
tt0281686	movie	Comedy,Fantasy,Horror	92	2002	7.0	47810	0	1587	366		260	1000000	1000	282
tt0139615	movie	Drama	100	1998	7.1	2342	603	295	51	982214	16	1000000	245	38
tt0268200	movie	Crime,Drama,Mystery	119	2001	6.8	1509	100	1107	63	798341	12	1000000	957	81
tt0248012	movie	Crime,Drama,Romance	170	2000	6.1	4096	92	773	19	610991	1	1000000	353	186
tt0124819	movie	Comedy	94	1997	6.1	36364	0	904	168	582024	59	1000000	406	203
tt0299458	movie	Drama,Romance	108	2003	6.8	10648	571	12385	126	548712	88	2500000	11000	552
tt0119019	movie	Comedy,Drama	97	1997	7.0	1793	166	1692	29	464655	28	1000000	611	394
tt0290145	movie	Drama	96	2002	6.6	3537	115	1641	68	464126	44	1000000	638	400
tt2479800	movie	Drama	100	2013	6.2	28884	0	12234	61	750100	117		11000	733
tt1077262	movie	Crime,Drama	124	2009	7.3	6207	0	42	32	621240	100		20	13
tt0477139	movie	Comedy,Drama,Fantasy	88	2006	7.3	55449	11000	4720	88	104077	117	1000000	1000	835
tt2884206	movie	Drama,Mystery,Romance	106	2014	7.4	122765	32000	7098	160	334658	140		7000	71
tt0357470	movie	Comedy,Drama,Romance	79	2003	6.0	4389	150	2489	49	279282	29	1000000	855	577
tt2375605	movie	Biography,Crime,Documentary	117	2012	8.2	37379	20000	6	107	484221	248	1000000	3	3
tt0854678	movie	Crime,Documentary,History	106	2007	7.4	15869	0	313	40	274661	84	1000000	141	125
tt0489247	movie	Documentary,Sport	97	2006	7.3	1487	587	118	13	144431	40	1000000	102	7
tt2361700	movie	Adventure,Biography,Documentary	91	2013	7.6	3498	0	86	16	287761	31	1000000	53	24
tt3214286	movie	Documentary	93	2014	6.8	2046	0	28	11	100240	43	1000000	20	8
tt0454431	movie	Crime,Drama,Mystery	160	2005	4.8	1988	31	2024	30	49000	4	1500000	724	668
tt1172994	movie	Horror,Mystery	95	2009	6.4	44137	0	3833	193	100659	238	900000	969	962
tt1334553	movie	Comedy,Crime,Thriller	93	2010	6.8	26617	0	1452	73	48430	112	500000	443	298
tt0120813	movie	Comedy,Crime	88	1998	5.9	3326	157	1141	52	21210	33	1000000	499	230
tt0155197	movie	Crime,Drama,Romance	105	1999	6.0	1825	27	1042	43		8	1000000	590	231
tt0181836	movie	Action,Comedy,Fantasy	82	2000	5.8	2356	210	3905	54	12996	29	1000000	2000	571
tt0472259	movie	Crime,Drama,Thriller	78	2006	6.0	4055	244	509	31	10018	71	1000000	262	163
tt3277624	movie	Drama,Sci-Fi	97	2015	5.4	2186	793	928	7	62480	36	1000000	446	171
tt0479162	movie	Comedy,Drama,Sci-Fi	81	2006	6.8	5632	0	2694	37	6387	56	1000000	975	645
tt0487156	movie	Action,Drama	88	2006	3.8	1039	42	1284	12	721	8	1000000	563	288
tt2852376	movie	Crime,Drama,Romance	105	2013	6.8	5053	0	351	15		87	1000000	327	9
tt4590482	movie	Adventure,Comedy,Family	143	2015	6.5	1322	259	19	15		6	1000000	7	5
tt0323120	movie	Drama,Romance	77	2006	6.3	12589	501	1635	75		14	1000000	442	403
